ids,name_repo,lenguaje,stargazers,watchers,forks,tamaño_kb,issues,network_size,star_q1,star_gq2,star_gq3,star_gq4,fork_q1,fork_gq2,fork_gq3,fork_gq4
179408313,https://github.com/zilch/type-route,TypeScript,363,6,9,21546,5,9,147.75,1.9052,1.1572,1.1144,3.5,1.5714,1.3182,1.2414
300105716,https://github.com/smolck/uivonim,TypeScript,438,7,7,9406,26,7,141.25,1.8053,1.3402,1.2816,2.5,1.6,1.375,1.2727
237749584,https://github.com/icyphox/shlide,Shell,417,8,10,57,0,10,327.5,1.0977,1.0807,1.0734,4.5,1.4444,1.2692,1.2121
456956890,https://github.com/reactwg/react-native-new-architecture,,522,113,3,5,0,3,333.0,1.3694,1.0822,1.0578,1.5,1.3333,1.25,1.2
155156974,https://github.com/davidgilbertson/react-recollect,TypeScript,412,6,10,1794,14,10,173.5,1.2738,1.5995,1.1655,4.0,1.5,1.3333,1.25
473044869,https://github.com/antfu/vscode-smart-clicks,TypeScript,426,2,5,247,5,5,389.5,1.0424,1.0246,1.024,3.5,1.1429,1.125,1.1111
159088282,https://github.com/modernserf/zebu,TypeScript,428,2,4,2687,15,4,294.75,1.1908,1.1546,1.0561,1.75,1.4286,1.3,1.2308
432637329,https://github.com/p-e-w/savage,Rust,449,7,9,197,10,9,409.0,1.044,1.0316,1.0193,4.25,1.4118,1.2917,1.1613
173512179,https://github.com/norbusan/debian-pycson,Python,434,2,1,23,0,1,123.5,2.1619,1.2809,1.269,0,0,0,0
173508966,https://github.com/norbusan/debian-speg,Python,436,2,1,16,0,1,124.5,2.1526,1.2799,1.2711,0,0,0,0
473356570,https://github.com/ehmicky/wild-wild-path,JavaScript,428,2,6,1091,0,6,195.25,1.79,1.0565,1.1591,1.75,2.0,1.5,1.1429
434431896,https://github.com/stevearc/dressing.nvim,Lua,487,3,9,89,3,9,257.5,1.2835,1.233,1.1951,3.5,1.5714,1.3182,1.2414
171271078,https://github.com/octobanana/fltrdr,C++,478,5,9,1506,4,9,395.25,1.0715,1.0667,1.0581,5.25,1.2381,1.1923,1.1613
253399036,https://github.com/kazhala/dotbare,Shell,471,9,8,300,3,8,208.5,1.4628,1.2721,1.2139,2.75,1.6364,1.3889,1.28
364135020,https://github.com/jamii/dida,Zig,465,22,11,556,1,11,347.75,1.1344,1.0913,1.0801,4.25,1.7647,1.2333,1.1892
362589347,https://github.com/stenh0use/docker-machine-for-mac,Makefile,484,5,8,53,0,8,446.5,1.0347,1.0271,1.02,5.0,1.2,1.1667,1.1429
151409356,https://github.com/yabeda-rb/yabeda,Ruby,488,8,15,147,3,15,258.0,1.3062,1.2226,1.1845,4.5,1.7778,1.4375,1.3043
110393540,https://github.com/dschep/proven,JavaScript,509,12,16,1987,12,16,431.0,1.0789,1.0495,1.043,7.0,1.4286,1.3,1.2308
482145892,https://github.com/sirwart/ripsecrets,Rust,498,3,12,58,4,12,414.0,1.1449,1.0316,1.0184,5.25,1.3333,1.4643,1.1707
346036805,https://github.com/tBaxter/questions-for-employers,,520,16,17,190,0,17,202.25,1.6613,1.4062,1.1005,5.0,1.8,1.3333,1.3333
317667374,https://github.com/hush-shell/hush,Rust,515,9,14,494,8,14,16.5,25.2727,1.2026,1.0269,6.0,1.4167,1.3529,1.2174
20591124,https://github.com/shinh/sedlisp,Common Lisp,533,15,16,15,0,16,359.25,1.126,1.1836,1.1133,7.75,1.3548,1.2619,1.2075
375884407,https://github.com/djanderson/aho,Awk,525,5,9,1044,1,9,483.0,1.0362,1.0255,1.0229,5.75,1.2174,1.1786,1.0909
12368370,https://github.com/krainboltgreene/hexpress,Ruby,517,20,17,579,6,17,417.5,1.0778,1.0744,1.0693,8.0,1.375,1.2727,1.2143
4023923,https://github.com/hraberg/deuce,Clojure,513,67,14,16022,0,14,252.75,1.3195,1.3111,1.1732,4.25,1.7647,1.4333,1.3023
144483539,https://github.com/Android500/AwesomeDrawer,Java,521,3,17,8052,1,17,467.75,1.0422,1.0344,1.0312,9.5,1.2632,1.2083,1.1724
330504594,https://github.com/jevakallio/jest-clean-console-reporter,JavaScript,543,3,8,429,6,8,471.0,1.0701,1.0437,1.0323,5.0,1.2,1.1667,1.1429
135855365,https://github.com/lukeed/dimport,JavaScript,555,5,5,48,5,5,383.5,1.296,1.0674,1.0462,2.0,1.5,1.3333,1.25
379939977,https://github.com/sstadick/hck,Rust,543,5,14,252,3,14,462.5,1.0573,1.0583,1.0493,7.0,1.2857,1.2222,1.2727
19618487,https://github.com/carlosdcastillo/vim-mode,CoffeeScript,567,35,19,857,24,19,182.0,1.7527,1.4295,1.2434,5.25,1.8095,1.4474,1.3091
318049537,https://github.com/sblom/RegExtract,C#,607,8,10,130,4,10,415.75,1.276,1.0844,1.0552,4.5,1.4444,1.2692,1.2121
89494386,https://github.com/scf4/styled-map,JavaScript,593,6,15,656,0,15,100.5,4.204,1.2201,1.1503,4.5,1.7778,1.4375,1.3043
314868163,https://github.com/mhx/dwarfs,C++,592,9,23,2507,16,23,437.0,1.0824,1.1438,1.0943,13.75,1.2,1.1667,1.1429
143962408,https://github.com/rimeto/ts-optchain,TypeScript,582,21,17,158,17,17,116.5,2.7039,1.5381,1.2012,5.0,1.8,1.4444,1.3077
441005943,https://github.com/mintlify/writer,TypeScript,631,2,22,9963,17,22,285.0,1.4386,1.2683,1.2135,6.0,1.8333,1.4545,1.375
268162878,https://github.com/tim-koehler/Helm-Intellisense,TypeScript,585,2,17,2792,4,17,129.5,2.0965,1.5534,1.3871,7.25,1.4483,1.3095,1.2364
261072457,https://github.com/kripod/otion,TypeScript,618,4,22,3362,18,22,359.25,1.2596,1.237,1.1041,7.5,1.7333,1.3462,1.2571
257727007,https://github.com/jurassiscripts/velociraptor,TypeScript,624,9,22,396,14,22,288.75,1.3524,1.3374,1.1948,7.5,1.6667,1.38,1.2754
14607753,https://github.com/tpope/timl,VimL,624,25,18,1572,4,18,484.5,1.0939,1.0858,1.0843,9.0,1.3333,1.25,1.2
394574917,https://github.com/Kotlin/kotlinx-kover,Kotlin,622,15,17,222,38,17,220.5,1.9728,1.2276,1.1648,5.5,1.7273,1.3947,1.283
304434169,https://github.com/rtk-incubator/rtk-query,TypeScript,617,17,21,3364,1,21,275.0,1.4764,1.3621,1.1157,5.75,1.8261,1.4524,1.3115
49630239,https://github.com/symfony/polyfill-apcu,PHP,636,5,5,23,0,5,309.0,1.3981,1.2616,1.167,2.0,1.5,1.3333,1.25
113033869,https://github.com/monadgroup/axiom,C++,641,16,27,3272,37,27,392.0,1.227,1.1642,1.1446,11.75,1.4043,1.2879,1.2235
296542581,https://github.com/orijtech/structslop,Go,644,7,22,54,6,22,286.0,1.1661,1.7166,1.1249,7.75,1.4839,1.413,1.2923
84382796,https://github.com/fsprojects/Rezoom.SQL,F#,643,33,24,4245,30,24,382.75,1.224,1.1958,1.1477,11.25,1.3778,1.2742,1.2152
80466405,https://github.com/yacy/yacy_grid_mcp,Java,656,15,23,2087,20,23,207.25,1.614,1.7033,1.1514,6.25,1.84,1.4565,1.3134
142875118,https://github.com/ianh/owl,C,673,15,18,2805,4,18,530.25,1.0891,1.0952,1.064,7.5,1.4667,1.3182,1.2414
298674515,https://github.com/ghoullier/awesome-template-literal-types,,706,15,15,3253,0,15,276.75,1.5556,1.3693,1.1976,4.5,1.7778,1.4375,1.3043
113753709,https://github.com/cirocosta/cr,Go,685,13,20,10201,9,20,604.5,1.0505,1.0402,1.0371,10.0,1.45,1.1897,1.1594
55865493,https://github.com/andreypopp/react-css-components,JavaScript,684,7,23,519,6,23,534.0,1.0861,1.0966,1.0739,9.5,1.4737,1.3214,1.2432
472582409,https://github.com/rustlang-cn/Rustt,,781,19,32,972,16,32,446.0,1.2713,1.1543,1.1933,12.75,1.451,1.3243,1.3061
195665050,https://github.com/algolia/shipjs,JavaScript,722,38,23,12377,36,23,423.25,1.2487,1.2332,1.1078,6.25,2.0,1.42,1.2958
138140611,https://github.com/lukeed/navaid,JavaScript,720,12,27,92,6,27,327.0,1.3486,1.3673,1.194,8.25,1.7576,1.431,1.3012
174237208,https://github.com/nerdgeneration/www.sh,Shell,718,14,26,11,1,26,643.5,1.0396,1.0366,1.0353,15.0,1.2,1.1667,1.1429
78055849,https://github.com/tombonez/noTunes,Swift,795,12,22,597,7,22,125.5,2.6335,1.6967,1.4177,6.0,2.0,1.4167,1.2941
258450155,https://github.com/alan-ai/alan-sdk-ionic,TypeScript,786,8,12,213461,28,12,185.5,1.814,1.4049,1.6605,3.0,1.6667,1.4,1.2857
280999981,https://github.com/farrow-js/farrow,TypeScript,722,13,31,2401,15,31,357.25,1.3772,1.2515,1.1726,9.25,1.7838,1.4394,1.3053
39194973,https://github.com/gyzerok/adrenaline,JavaScript,721,22,32,504,5,32,249.0,1.7871,1.3607,1.1908,9.5,1.7368,1.4697,1.2784
78247590,https://github.com/spacejam/rio,Rust,739,34,34,177,25,34,376.0,1.3856,1.1977,1.1843,10.75,1.7209,1.4189,1.2952
30602838,https://github.com/Orbiter/OpenWebIndex,,746,5,1,151,0,1,260.0,1.4231,1.627,1.2392,0,0,0,0
205848263,https://github.com/voicerepublic/status.voicerepublic.com,HTML,733,3,2,1,0,2,285.25,1.6459,1.2897,1.2106,1.25,1.2,1.1667,1.1429
44527610,https://github.com/NHDaly/tmux-better-mouse-mode,Shell,787,10,24,36,13,24,218.75,1.904,1.449,1.3041,6.75,1.8519,1.46,1.3151
184528339,https://github.com/voicerepublic/vr-mobile,,773,7,1,27397,0,1,237.75,2.0379,1.307,1.2207,0,0,0,0
44387488,https://github.com/nuprl/10PL,,812,56,29,2090,1,29,442.75,1.3179,1.1898,1.1696,11.75,1.4894,1.3286,1.2473
58718681,https://github.com/Orbiter/h4xx0r,HTML,752,2,0,2,0,0,261.75,1.4231,1.6221,1.2445,0,0,0,0
41371353,https://github.com/voicerepublic/vr-api-specs,Ruby,775,9,1,136,0,1,239.25,2.0293,1.3074,1.221,0,0,0,0
143122800,https://github.com/scylladb/go-set,Go,795,24,24,126,1,24,507.25,1.2361,1.1431,1.1092,9.75,1.4872,1.3276,1.2468
163420599,https://github.com/neoclide/coc-snippets,Vim Snippet,787,8,38,894,1,38,182.75,2.1368,1.5294,1.3177,10.0,2.0,1.45,1.3103
152438565,https://github.com/TankerHQ/sdk-js,TypeScript,795,14,24,8541,1,24,537.0,1.3939,1.0311,1.0301,13.5,1.4074,1.1316,1.1163
380244619,https://github.com/CollegesChat/university-information,Python,800,6,31,16030,1,31,660.0,1.0962,1.0501,1.053,19.5,1.2051,1.1809,1.1171
94544659,https://github.com/MichaelAquilina/zsh-you-should-use,Shell,825,6,28,474,10,28,239.25,1.9916,1.372,1.262,7.75,1.871,1.4655,1.3176
196635946,https://github.com/julvo/reloading,Python,856,6,23,623,3,23,657.5,1.0753,1.0983,1.1024,11.5,1.3913,1.2188,1.1795
39859622,https://github.com/billpmurphy/hask,Python,844,28,34,257,13,34,366.5,1.4352,1.1606,1.3825,9.0,1.7778,1.5625,1.28
34902045,https://github.com/Seldaek/phar-utils,PHP,847,2,2,18,0,2,247.0,2.0,1.4008,1.224,1.25,1.2,1.1667,1.1429
390496407,https://github.com/spotify/ruler,Kotlin,823,19,33,1776,2,33,82.75,7.9577,1.1917,1.0487,7.5,2.7333,1.2561,1.2039
8212790,https://github.com/egison/egison,Haskell,841,44,34,8892,17,34,280.5,1.8217,1.3297,1.2377,10.5,1.7143,1.4167,1.3333
456728202,https://github.com/nextest-rs/nextest,Rust,858,3,21,130319,23,21,696.0,1.1063,1.0438,1.0675,9.5,1.4737,1.25,1.2
77410237,https://github.com/AnimaApp/Auto-Layout,HTML,867,22,41,116782,71,41,394.5,1.4094,1.2653,1.2324,10.5,2.1429,1.4111,1.2913
13570808,https://github.com/tj/node-thunkify,JavaScript,858,14,44,13,10,44,244.0,1.873,1.4661,1.2806,11.75,1.9149,1.4778,1.3233
276042304,https://github.com/skytable/skytable,Rust,857,19,38,3139,11,38,92.0,4.4674,1.6521,1.2622,13.25,1.6226,1.407,1.2562
160438058,https://github.com/fossasia/fossasia-jekyll-theme,CSS,867,7,5,27996,0,5,224.75,2.3159,1.3665,1.219,2.0,1.5,1.3333,1.25
3389495,https://github.com/gerhard/deliver,Shell,886,26,45,246,2,45,536.0,1.2313,1.1788,1.1388,11.0,2.0,1.4545,1.3438
84448164,https://github.com/mitnk/cicada,Rust,877,15,47,1006,3,47,417.0,1.5875,1.1631,1.139,16.25,1.6923,1.3364,1.2517
309083187,https://github.com/enesozturk/react-native-hold-menu,TypeScript,883,10,45,90910,8,45,506.5,1.1639,1.2913,1.1599,13.0,1.8462,1.3542,1.3231
474176747,https://github.com/tnballo/high-assurance-rust,Rust,914,26,20,4456,0,20,822.0,1.0547,1.0363,1.0173,8.25,1.3939,1.2609,1.3793
57289216,https://github.com/joshuaclayton/unused,Haskell,874,19,26,272,1,26,379.25,1.4595,1.294,1.2202,7.5,1.8667,1.3929,1.2821
2276340,https://github.com/bkeepers/gaskit,JavaScript,915,21,49,467,3,49,620.5,1.2071,1.1208,1.0899,14.0,1.8571,1.4231,1.3243
30102538,https://github.com/dempseyatgithub/BuildSettingExtractor,Objective-C,930,22,48,2994,16,48,203.75,2.1963,1.6453,1.2632,13.25,1.8491,1.5,1.3061
363529166,https://github.com/sindrets/diffview.nvim,Lua,928,7,18,1093,10,18,380.25,1.4767,1.317,1.2549,5.25,1.8095,1.4474,1.3091
152661983,https://github.com/tonybaloney/wily,Python,903,24,49,6114,28,49,321.25,1.6078,1.3509,1.2942,12.75,1.9216,1.4796,1.3241
83734111,https://github.com/spacejam/tla-rust,TLA,921,45,19,745,1,19,604.5,1.1861,1.1555,1.1116,7.0,1.5714,1.3636,1.2667
59150440,https://github.com/BalestraPatrick/ParticlesLoadingView,Swift,950,16,44,252,1,44,628.0,1.1895,1.1392,1.1163,16.75,1.5224,1.3824,1.2482
127474402,https://github.com/MagicStack/immutables,C,952,22,47,262,8,47,396.0,1.6187,1.259,1.1797,10.75,2.186,1.4574,1.3431
3017189,https://github.com/evincarofautumn/kitten,Haskell,971,71,41,2913,65,41,247.0,2.1538,1.4041,1.2999,10.5,2.0,1.4524,1.3443
10273216,https://github.com/tomhrr/dale,C++,958,22,46,3859,24,46,399.25,1.9724,1.1006,1.1053,16.5,1.7273,1.307,1.2349
183857874,https://github.com/supermacro/neverthrow,TypeScript,985,8,36,1329,17,36,147.5,2.3254,1.6735,1.716,9.25,1.8919,1.4714,1.3592
305752128,https://github.com/morris/vanilla-todo,JavaScript,981,19,39,414,1,39,879.25,1.0401,1.0429,1.0286,23.75,1.2842,1.1393,1.1223
198678892,https://github.com/aws-cloudformation/cloudformation-coverage-roadmap,,985,155,40,30,636,40,524.5,1.3117,1.226,1.1678,11.25,1.9111,1.4302,1.3008
19596415,https://github.com/deaghean/omnifocus-perspective-icons,,972,81,47,58808,0,47,400.25,1.4928,1.323,1.2296,14.0,1.7857,1.44,1.3056
70123996,https://github.com/bibendi/dip,Ruby,993,17,28,402,9,28,230.0,1.9304,1.7995,1.2428,8.0,1.75,1.4286,1.4
357335905,https://github.com/reactive-tech/kubegres,Go,992,15,40,6734,38,40,203.5,3.8329,1.1449,1.1109,13.25,1.6981,1.4111,1.2598
61367476,https://github.com/crdoconnor/strictyaml,Python,1046,24,49,1217,80,49,340.0,1.7471,1.3906,1.2663,13.5,1.8519,1.46,1.3425
168782501,https://github.com/kanidm/kanidm,Rust,1020,19,46,34951,93,46,102.5,2.0829,4.3314,1.103,10.75,2.0,1.686,1.269
82931976,https://github.com/toomuchdesign/re-reselect,TypeScript,1008,7,46,1544,7,46,249.0,2.2209,1.4503,1.2556,11.75,2.0851,1.4388,1.305
38472667,https://github.com/acdlite/redux-rx,JavaScript,1013,31,44,21,12,44,347.75,1.839,1.317,1.2027,12.0,1.8333,1.4545,1.375
409999750,https://github.com/nschloe/tiptop,Python,1102,8,48,2071,11,48,348.25,1.5664,1.7149,1.178,17.0,1.5882,1.4815,1.2
6327680,https://github.com/skeeto/skewer-mode,Emacs Lisp,1034,44,53,293,28,53,311.25,1.804,1.4403,1.2785,14.0,1.9286,1.4815,1.325
21803233,https://github.com/dustingetz/react-cursor,JavaScript,1039,19,49,1735,10,49,616.5,1.2717,1.1869,1.1166,19.5,1.4872,1.3276,1.2468
151319446,https://github.com/google/mundane,Rust,1044,23,44,851,12,44,318.0,1.1667,2.6523,1.061,10.5,1.8095,1.8684,1.2394
366097168,https://github.com/isl-org/PhotorealismEnhancement,Python,1058,78,61,61160,3,61,859.25,1.0748,1.0747,1.066,23.0,1.5652,1.3333,1.2708
99199347,https://github.com/dreymonde/Time,Swift,1045,16,54,44,1,54,704.5,1.215,1.1116,1.0983,15.75,1.746,1.4273,1.2994
198288319,https://github.com/dtolnay/async-trait,Rust,1092,11,51,486,14,51,433.0,1.4804,1.3557,1.2566,15.0,1.8,1.4444,1.3077
111926984,https://github.com/fashiontec/sewing-machines-app,,1062,4,1,3,0,1,255.75,2.2307,1.4132,1.3172,0,0,0,0
36608028,https://github.com/brick/money,PHP,1102,37,54,439,10,54,235.0,2.7787,1.3706,1.2313,14.25,1.8596,1.4623,1.3677
359746576,https://github.com/vitling/acid-banger,TypeScript,1071,20,55,125,4,55,966.5,1.0378,1.0264,1.0403,35.25,1.2908,1.0934,1.0854
24662315,https://github.com/CocoaPods/cocoapods-deintegrate,Ruby,1061,17,49,271,4,49,311.25,1.9936,1.367,1.2508,13.75,1.8545,1.4608,1.3154
27646926,https://github.com/paz-sh/paz,Shell,1080,59,60,126,20,60,883.75,1.0835,1.0655,1.0586,26.5,1.3585,1.2361,1.2135
22448498,https://github.com/lafikl/perfBar,JavaScript,1097,31,43,386,7,43,733.75,1.3077,1.0727,1.0658,16.75,1.5821,1.3113,1.2374
77011446,https://github.com/MitMaro/git-interactive-rebase-tool,Rust,1099,14,34,9936,9,34,261.75,2.1089,1.5095,1.3189,9.0,1.8889,1.4706,1.32
8788466,https://github.com/jclem/gifify,Shell,1102,16,44,36,3,44,333.0,1.9189,1.3662,1.2623,11.5,1.913,1.4773,1.3231
83137867,https://github.com/Nightonke/Gitee,Swift,1104,20,46,19432,15,46,744.5,1.2263,1.1035,1.0958,18.0,1.5,1.3704,1.2432
44417239,https://github.com/littlebee/git-time-machine,CoffeeScript,1121,10,45,26610,44,45,796.75,1.1547,1.1149,1.0929,13.0,1.8462,1.4375,1.3043
52301805,https://github.com/ReactiveX/IxJS,TypeScript,1127,24,59,2371,33,59,382.0,1.6178,1.4256,1.2792,16.0,1.875,1.4667,1.3409
385298606,https://github.com/workos/awesome-developer-experience,,1136,26,51,235,6,51,861.25,1.0839,1.1422,1.0654,23.5,1.4043,1.2273,1.1852
26300986,https://github.com/vyapp/vy,Python,1131,36,52,8548,8,52,413.25,1.9322,1.3369,1.0595,17.5,1.8571,1.3154,1.193
66392769,https://github.com/bodil/eslint-config-cleanjs,JavaScript,1114,21,33,8,9,33,670.5,1.258,1.1935,1.1065,13.0,1.4615,1.3684,1.2692
28300862,https://github.com/humbug/humbug,PHP,1148,58,76,991,43,76,498.75,1.4446,1.3539,1.1768,23.5,1.766,1.4036,1.2876
5667699,https://github.com/substack/deep-freeze,JavaScript,1144,15,57,207,19,57,380.5,1.8029,1.3644,1.2222,14.0,1.9286,1.463,1.3165
77456467,https://github.com/olebedev/when,Go,1148,25,68,76,14,68,706.0,1.2238,1.2118,1.0965,22.5,1.6,1.4028,1.2871
143766121,https://github.com/Phantas0s/devdash,Go,1157,12,27,48370,5,27,506.0,1.7233,1.2064,1.0998,10.5,1.5238,1.3438,1.2558
65246886,https://github.com/146BC/StyleKit,Swift,1144,33,47,128,10,47,939.5,1.0878,1.0592,1.0568,18.0,1.7222,1.2581,1.2051
137313818,https://github.com/randy3k/Terminus,Python,1196,18,71,1008,160,71,418.0,1.6866,1.3433,1.2629,18.0,2.0,1.4722,1.3208
222357525,https://github.com/graceavery/tamagotchiTemp,,1173,42,57,35768,21,57,992.0,1.0746,1.0544,1.0436,34.25,1.2117,1.1747,1.1487
371753644,https://github.com/binji/pokegb,C++,1181,15,33,66,2,33,1046.0,1.0535,1.0379,1.0326,17.0,1.4706,1.16,1.1379
195340876,https://github.com/glimpse-editor/Glimpse,C,1176,39,54,389252,116,54,415.5,2.0385,1.2403,1.1195,15.5,1.8065,1.4464,1.3086
132044195,https://github.com/Yours3lf/rpi-vk-driver,C++,1192,85,67,3043,8,67,77.25,13.5016,1.0717,1.0664,33.0,1.4394,1.2053,1.1703
283962671,https://github.com/glouw/paperview,C,1229,16,39,268,13,39,864.5,1.1591,1.1382,1.0776,24.0,1.25,1.15,1.1304
124099123,https://github.com/maticzav/emma-cli,TypeScript,1215,15,49,26280,43,49,744.25,1.2677,1.1709,1.0998,14.25,1.7895,1.402,1.2867
131698648,https://github.com/blinker-iot/blinker-js,TypeScript,1229,5,8,181,1,8,321.0,2.2819,1.3563,1.237,2.75,1.6364,1.3889,1.28
197915529,https://github.com/scanapi/scanapi,Python,1217,26,72,1661,38,72,241.25,1.7098,2.6497,1.1134,20.0,1.95,1.3846,1.3333
42607033,https://github.com/bevacqua/promisees,JavaScript,1199,18,68,9658,2,68,787.0,1.2224,1.1211,1.1117,22.75,1.6484,1.42,1.277
297071139,https://github.com/haileys/doslinux,C,1240,36,38,110,15,38,721.5,1.0748,1.5435,1.0359,14.5,1.5517,1.4333,1.1783
114154762,https://github.com/roberthein/Ease,Swift,1242,19,45,82220,2,45,870.5,1.1367,1.165,1.0774,14.0,1.7857,1.4,1.2857
29937635,https://github.com/standard/semistandard,JavaScript,1259,16,85,225,0,85,406.75,1.8205,1.3656,1.245,20.75,2.0482,1.4647,1.3173
403368935,https://github.com/tubearchivist/tubearchivist,Python,1253,9,58,3839,15,58,531.0,1.4181,1.1853,1.4039,18.5,1.6216,1.45,1.3103
54535336,https://github.com/akshaykmr/hogwatch,JavaScript,1236,27,39,1368,4,39,1076.75,1.0522,1.047,1.0419,18.0,1.3889,1.26,1.2063
132750134,https://github.com/leafac/kill-the-newsletter,JavaScript,1295,26,63,6442,5,63,213.75,2.1871,1.8209,1.5213,14.5,2.2069,1.4531,1.3333
252514002,https://github.com/wellyshen/react-cool-inview,TypeScript,1269,3,36,4953,11,36,685.0,1.2657,1.2509,1.1701,11.75,1.6596,1.3974,1.2844
93584426,https://github.com/manifold-systems/manifold,Java,1264,30,77,112133,36,77,525.5,1.4624,1.3302,1.2365,24.5,1.7143,1.4167,1.2773
391005419,https://github.com/RedisInsight/RedisInsight,TypeScript,1290,13,67,9948,70,67,88.5,2.7006,2.2531,2.3955,16.25,2.1846,1.4859,1.2701
110597280,https://github.com/dropbox/pyannotate,Python,1307,27,61,182,37,61,758.75,1.2382,1.2062,1.1533,21.5,1.5814,1.3971,1.2632
1587440,https://github.com/powder-rb/powder,Ruby,1304,16,67,180,16,67,707.0,1.3281,1.2002,1.1571,17.25,1.942,1.4851,1.3065
16052303,https://github.com/jalkoby/squasher,Ruby,1301,12,46,81,4,46,400.5,1.9875,1.3486,1.211,12.75,1.8431,1.4574,1.3431
354515412,https://github.com/quackduck/devzat,Go,1319,6,74,550,10,74,245.0,1.2898,3.3291,1.2538,17.5,1.7714,1.7903,1.3333
17035253,https://github.com/sorellabs/fuck-you,JavaScript,1295,20,43,369,4,43,642.0,1.3583,1.2878,1.1532,13.25,1.7736,1.3936,1.2824
98999731,https://github.com/enkimute/ganja.js,JavaScript,1321,32,90,6905,55,90,389.75,1.5253,1.9092,1.1639,24.5,1.8776,1.5109,1.295
379247713,https://github.com/NVlabs/alias-free-gan,,1338,355,44,11,0,44,616.75,1.8962,1.087,1.0525,12.75,1.9216,1.449,1.2394
109186685,https://github.com/MicheleBertoli/react-automata,JavaScript,1337,25,59,465,14,59,719.0,1.4186,1.1676,1.1226,16.0,2.0,1.4062,1.2889
180954037,https://github.com/itchyny/gojq,Go,1350,20,55,1485,0,55,425.5,1.7579,1.375,1.3126,13.25,2.2264,1.4153,1.3174
281023933,https://github.com/everestpipkin/tools-list,HTML,1372,40,52,693,7,52,300.0,3.4967,1.1621,1.1255,13.75,1.7091,1.7553,1.2606
313473412,https://github.com/nnethercote/perf-book,,1358,31,61,1785,0,61,1002.25,1.1399,1.0921,1.0884,27.75,1.3333,1.277,1.1852
40844023,https://github.com/gsamokovarov/jump,Go,1365,19,51,3273,1,51,428.5,1.734,1.3668,1.3442,18.75,1.5733,1.3644,1.2671
116555732,https://github.com/lunaryorn/mdcat,Rust,1371,5,49,2615,10,49,381.5,2.0616,1.3538,1.2876,12.75,1.9216,1.4796,1.3241
45634141,https://github.com/nanopack/yoke,Go,1353,80,69,13378,10,69,1132.0,1.0689,1.0607,1.0541,28.5,1.4737,1.3214,1.2432
180151629,https://github.com/CPdogson/996action,,1380,59,69,4144,28,69,1103.5,1.1228,1.0601,1.0506,30.5,1.5082,1.25,1.2
50557264,https://github.com/alpaca-lang/alpaca,Erlang,1384,61,53,1901,34,53,708.5,1.3366,1.2518,1.1674,13.25,2.1509,1.3947,1.2579
12745404,https://github.com/mattn/gom,Go,1393,35,104,122,14,104,512.5,1.6741,1.3298,1.2209,26.0,1.9231,1.54,1.3117
38586576,https://github.com/PlusHaze/TrayNotification,Java,1395,35,107,345,13,107,1037.5,1.1181,1.1043,1.089,29.0,1.931,1.4464,1.3086
40425843,https://github.com/typora/typora-issues,,1409,49,53,24,503,53,322.25,2.135,1.5211,1.3464,13.75,1.9273,1.4811,1.3248
